id,total_proteins,majority_class,majority_class_count,purity_score,infilation
127,12,structuralAssembly,7,0.583333333,1.2
129,89,structuralAssembly,73,0.820224719,1.2
130,137,structuralAssembly,117,0.854014599,1.2
131,40,structuralAssembly,40,1,1.2
133,275,recombinationReplication,275,1,1.2
134,199,recombinationReplication,199,1,1.2
135,395,structuralAssembly,395,1,1.2
136,30,recombinationReplication,29,0.966666667,1.2
137,11,lysogeny,7,0.636363636,1.2
138,452,recombinationReplication,452,1,1.2
140,27,lysogeny,15,0.555555556,1.2
142,14,recombinationReplication,14,1,1.2
143,508,recombinationReplication,360,0.708661417,1.2
144,355,recombinationReplication,262,0.738028169,1.2
145,6,recombinationReplication,6,1,1.2
146,115,recombinationReplication,115,1,1.2
147,3,structuralAssembly,3,1,1.2
148,37,recombinationReplication,37,1,1.2
149,12,recombinationReplication,11,0.916666667,1.2
150,2,lysis,2,1,1.2
151,18,recombinationReplication,18,1,1.2
153,4,recombinationReplication,4,1,1.2
154,780,structuralAssembly,505,0.647435897,1.2
155,321,recombinationReplication,286,0.890965732,1.2
156,635,structuralAssembly,568,0.894488189,1.2
157,728,lysogeny,721,0.990384615,1.2
158,43,lysogeny,36,0.837209302,1.2
160,9,recombinationReplication,9,1,1.2
161,109,structuralAssembly,68,0.623853211,1.2
162,7,lysogeny,7,1,1.2
164,3,recombinationReplication,3,1,1.2
166,62,recombinationReplication,61,0.983870968,1.2
167,167,recombinationReplication,159,0.952095808,1.2
168,54,recombinationReplication,54,1,1.2
171,226,structuralAssembly,222,0.982300885,1.2
172,161,recombinationReplication,161,1,1.2
173,2,recombinationReplication,2,1,1.2
174,6,recombinationReplication,6,1,1.2
175,47,structuralAssembly,44,0.936170213,1.2
176,585,recombinationReplication,340,0.581196581,1.2
177,360,recombinationReplication,359,0.997222222,1.2
179,2,recombinationReplication,2,1,1.2
182,7,recombinationReplication,7,1,1.2
184,8,recombinationReplication,8,1,1.2
186,448,recombinationReplication,447,0.997767857,1.2
187,299,recombinationReplication,241,0.806020067,1.2
188,77,recombinationReplication,56,0.727272727,1.2
190,32,recombinationReplication,32,1,1.2
192,5,lysogeny,5,1,1.2
194,35,structuralAssembly,27,0.771428571,1.2
196,36,structuralAssembly,35,0.972222222,1.2
199,2,recombinationReplication,2,1,1.2
200,3,structuralAssembly,3,1,1.2
201,29,recombinationReplication,29,1,1.2
202,3,recombinationReplication,2,0.666666667,1.2
203,2,recombinationReplication,2,1,1.2
204,5,recombinationReplication,4,0.8,1.2
205,3,lysogeny,3,1,1.2
206,16,structuralAssembly,13,0.8125,1.2
208,162,recombinationReplication,143,0.882716049,1.2
209,1159,structuralAssembly,1132,0.976704055,1.2
210,120,lysis,103,0.858333333,1.2
211,612,structuralAssembly,607,0.991830065,1.2
212,313,recombinationReplication,313,1,1.2
215,27,recombinationReplication,27,1,1.2
216,39,lysogeny,20,0.512820513,1.2
217,16,lysis,9,0.5625,1.2
218,2,recombinationReplication,2,1,1.2
221,174,structuralAssembly,173,0.994252874,1.2
222,140,recombinationReplication,140,1,1.2
223,1384,structuralAssembly,1165,0.841763006,1.2
224,28,recombinationReplication,28,1,1.2
225,700,recombinationReplication,690,0.985714286,1.2
226,363,lysis,193,0.531680441,1.2
227,77,lysogeny,39,0.506493506,1.2
228,196,lysis,113,0.576530612,1.2
230,56,lysogeny,29,0.517857143,1.2
231,3,recombinationReplication,3,1,1.2
232,2,recombinationReplication,2,1,1.2
237,15,recombinationReplication,15,1,1.2
238,26,recombinationReplication,10,0.384615385,1.2
239,2,recombinationReplication,2,1,1.2
241,1703,structuralAssembly,1693,0.994128009,1.2
242,303,structuralAssembly,253,0.834983498,1.2
244,130,recombinationReplication,130,1,1.2
245,19,recombinationReplication,19,1,1.2
246,2,recombinationReplication,1,0.5,1.2
247,13,recombinationReplication,7,0.538461538,1.2
248,3,recombinationReplication,3,1,1.2
249,8,recombinationReplication,8,1,1.2
250,41,structuralAssembly,39,0.951219512,1.2
252,1201,structuralAssembly,821,0.683597002,1.2
253,497,structuralAssembly,458,0.921529175,1.2
254,231,recombinationReplication,231,1,1.2
255,7,lysogeny,4,0.571428571,1.2
256,102,recombinationReplication,102,1,1.2
257,152,lysis,122,0.802631579,1.2
258,178,recombinationReplication,178,1,1.2
259,412,structuralAssembly,412,1,1.2
260,253,lysis,252,0.996047431,1.2
261,29,recombinationReplication,27,0.931034483,1.2
266,12,recombinationReplication,12,1,1.2
267,22,structuralAssembly,16,0.727272727,1.2
269,249,recombinationReplication,248,0.995983936,1.2
270,113,recombinationReplication,88,0.778761062,1.2
271,594,structuralAssembly,594,1,1.2
272,2,recombinationReplication,2,1,1.2
273,3,recombinationReplication,3,1,1.2
274,18,recombinationReplication,18,1,1.2
275,19,recombinationReplication,19,1,1.2
276,68,lysis,36,0.529411765,1.2
278,26,lysis,16,0.615384615,1.2
280,17,structuralAssembly,17,1,1.2
284,23,structuralAssembly,16,0.695652174,1.2
286,25,recombinationReplication,23,0.92,1.2
287,127,structuralAssembly,111,0.874015748,1.2
288,179,recombinationReplication,146,0.815642458,1.2
290,19,structuralAssembly,17,0.894736842,1.2
291,25,recombinationReplication,25,1,1.2
292,6,recombinationReplication,6,1,1.2
293,18,recombinationReplication,18,1,1.2
295,24,structuralAssembly,12,0.5,1.2
297,4,structuralAssembly,4,1,1.2
298,5,structuralAssembly,5,1,1.2
300,1126,structuralAssembly,1047,0.929840142,1.2
301,115,recombinationReplication,112,0.973913043,1.2
302,9,recombinationReplication,9,1,1.2
303,190,structuralAssembly,160,0.842105263,1.2
304,264,recombinationReplication,161,0.609848485,1.2
305,17,recombinationReplication,17,1,1.2
307,11,structuralAssembly,9,0.818181818,1.2
309,22,recombinationReplication,20,0.909090909,1.2
310,47,recombinationReplication,25,0.531914894,1.2
311,3,recombinationReplication,2,0.666666667,1.2
312,33,recombinationReplication,25,0.757575758,1.2
313,32,structuralAssembly,25,0.78125,1.2
316,7,recombinationReplication,4,0.571428571,1.2
317,232,recombinationReplication,221,0.952586207,1.2
318,12,recombinationReplication,12,1,1.2
319,60,recombinationReplication,60,1,1.2
320,43,recombinationReplication,43,1,1.2
321,136,recombinationReplication,129,0.948529412,1.2
322,7,recombinationReplication,7,1,1.2
323,174,lysogeny,144,0.827586207,1.2
324,24,recombinationReplication,24,1,1.2
325,181,structuralAssembly,156,0.861878453,1.2
328,14,recombinationReplication,13,0.928571429,1.2
330,15,structuralAssembly,11,0.733333333,1.2
331,23,recombinationReplication,14,0.608695652,1.2
332,54,structuralAssembly,54,1,1.2
333,5,recombinationReplication,5,1,1.2
334,9,structuralAssembly,9,1,1.2
336,5,recombinationReplication,5,1,1.2
337,9,structuralAssembly,9,1,1.2
340,3,recombinationReplication,3,1,1.2
341,128,lysogeny,109,0.8515625,1.2
342,2,recombinationReplication,2,1,1.2
343,2,recombinationReplication,2,1,1.2
345,34,lysis,34,1,1.2
346,37,structuralAssembly,37,1,1.2
347,53,structuralAssembly,53,1,1.2
352,2,structuralAssembly,2,1,1.2
353,8,lysogeny,4,0.5,1.2
354,489,lysis,402,0.82208589,1.2
355,227,recombinationReplication,142,0.625550661,1.2
356,370,lysis,295,0.797297297,1.2
357,313,recombinationReplication,258,0.82428115,1.2
358,15,structuralAssembly,12,0.8,1.2
359,55,recombinationReplication,55,1,1.2
360,7,structuralAssembly,7,1,1.2
361,70,recombinationReplication,70,1,1.2
366,6,recombinationReplication,6,1,1.2
367,4,lysogeny,3,0.75,1.2
368,8,recombinationReplication,7,0.875,1.2
369,7,recombinationReplication,4,0.571428571,1.2
371,3,recombinationReplication,2,0.666666667,1.2
372,17,structuralAssembly,17,1,1.2
374,466,recombinationReplication,326,0.699570815,1.2
377,52,lysogeny,43,0.826923077,1.2
380,69,recombinationReplication,55,0.797101449,1.2
382,22,structuralAssembly,22,1,1.2
384,23,recombinationReplication,23,1,1.2
386,18,lysis,15,0.833333333,1.2
388,3,recombinationReplication,2,0.666666667,1.2
390,7,structuralAssembly,6,0.857142857,1.2
391,7,recombinationReplication,7,1,1.2
392,864,structuralAssembly,857,0.991898148,1.2
393,443,structuralAssembly,443,1,1.2
394,188,lysogeny,186,0.989361702,1.2
395,385,structuralAssembly,385,1,1.2
396,350,recombinationReplication,348,0.994285714,1.2
397,146,structuralAssembly,105,0.719178082,1.2
398,82,structuralAssembly,54,0.658536585,1.2
399,26,lysis,25,0.961538462,1.2
401,114,structuralAssembly,113,0.99122807,1.2
402,2,recombinationReplication,2,1,1.2
404,44,recombinationReplication,22,0.5,1.2
405,7,recombinationReplication,7,1,1.2
406,5,recombinationReplication,5,1,1.2
408,4,lysogeny,3,0.75,1.2
410,3,structuralAssembly,3,1,1.2
411,40,structuralAssembly,33,0.825,1.2
412,3,lysogeny,3,1,1.2
417,200,recombinationReplication,198,0.99,1.2
418,1210,structuralAssembly,1145,0.946280992,1.2
419,189,recombinationReplication,188,0.994708995,1.2
420,115,recombinationReplication,115,1,1.2
422,92,structuralAssembly,92,1,1.2
424,5,recombinationReplication,5,1,1.2
426,13,structuralAssembly,8,0.615384615,1.2
427,28,structuralAssembly,19,0.678571429,1.2
432,24,recombinationReplication,13,0.541666667,1.2
434,2,lysis,2,1,1.2
436,7,structuralAssembly,7,1,1.2
437,8,structuralAssembly,8,1,1.2
438,3,recombinationReplication,3,1,1.2
441,7,structuralAssembly,5,0.714285714,1.2
446,6,recombinationReplication,4,0.666666667,1.2
447,178,structuralAssembly,178,1,1.2
449,250,structuralAssembly,155,0.62,1.2
451,43,recombinationReplication,43,1,1.2
452,17,recombinationReplication,17,1,1.2
453,98,recombinationReplication,75,0.765306122,1.2
455,6,recombinationReplication,6,1,1.2
456,4,recombinationReplication,4,1,1.2
459,17,structuralAssembly,17,1,1.2
460,112,structuralAssembly,111,0.991071429,1.2
463,13,recombinationReplication,13,1,1.2
464,2,recombinationReplication,2,1,1.2
465,8,lysogeny,4,0.5,1.2
466,9,structuralAssembly,7,0.777777778,1.2
469,9,lysogeny,7,0.777777778,1.2
470,9,recombinationReplication,7,0.777777778,1.2
471,4,recombinationReplication,4,1,1.2
473,2,lysogeny,2,1,1.2
474,3,recombinationReplication,2,0.666666667,1.2
477,66,lysogeny,40,0.606060606,1.2
478,105,recombinationReplication,104,0.99047619,1.2
482,33,lysogeny,33,1,1.2
483,204,structuralAssembly,204,1,1.2
484,51,recombinationReplication,38,0.745098039,1.2
485,3,recombinationReplication,2,0.666666667,1.2
486,26,lysis,24,0.923076923,1.2
488,105,recombinationReplication,105,1,1.2
489,26,recombinationReplication,26,1,1.2
491,2,recombinationReplication,2,1,1.2
492,5,recombinationReplication,5,1,1.2
493,16,lysogeny,11,0.6875,1.2
496,15,lysis,11,0.733333333,1.2
497,18,recombinationReplication,18,1,1.2
498,8,lysogeny,8,1,1.2
499,4,recombinationReplication,4,1,1.2
503,12,structuralAssembly,12,1,1.2
508,2,recombinationReplication,2,1,1.2
509,3,structuralAssembly,3,1,1.2
518,146,recombinationReplication,145,0.993150685,1.2
519,316,structuralAssembly,316,1,1.2
520,71,structuralAssembly,71,1,1.2
521,190,recombinationReplication,190,1,1.2
522,171,structuralAssembly,171,1,1.2
523,48,lysis,46,0.958333333,1.2
526,27,recombinationReplication,26,0.962962963,1.2
527,2,recombinationReplication,1,0.5,1.2
528,5,lysis,3,0.6,1.2
530,2,recombinationReplication,2,1,1.2
531,18,structuralAssembly,16,0.888888889,1.2
536,33,structuralAssembly,31,0.939393939,1.2
537,14,recombinationReplication,9,0.642857143,1.2
539,3,structuralAssembly,3,1,1.2
541,11,recombinationReplication,8,0.727272727,1.2
543,4,recombinationReplication,4,1,1.2
545,2,recombinationReplication,2,1,1.2
547,454,recombinationReplication,343,0.755506608,1.2
548,267,structuralAssembly,266,0.996254682,1.2
549,317,recombinationReplication,195,0.615141956,1.2
550,3,recombinationReplication,2,0.666666667,1.2
551,140,lysis,94,0.671428571,1.2
553,70,recombinationReplication,70,1,1.2
554,48,recombinationReplication,48,1,1.2
557,3,structuralAssembly,3,1,1.2
559,75,recombinationReplication,75,1,1.2
561,24,recombinationReplication,24,1,1.2
565,18,structuralAssembly,14,0.777777778,1.2
566,17,lysogeny,8,0.470588235,1.2
567,5,recombinationReplication,5,1,1.2
569,27,lysis,14,0.518518519,1.2
578,3,lysis,3,1,1.2
592,568,structuralAssembly,568,1,1.2
593,250,recombinationReplication,249,0.996,1.2
595,91,structuralAssembly,91,1,1.2
597,49,recombinationReplication,49,1,1.2
601,23,recombinationReplication,16,0.695652174,1.2
603,27,structuralAssembly,18,0.666666667,1.2
604,12,recombinationReplication,12,1,1.2
605,11,recombinationReplication,10,0.909090909,1.2
608,14,lysis,8,0.571428571,1.2
609,12,recombinationReplication,12,1,1.2
611,15,structuralAssembly,14,0.933333333,1.2
612,13,structuralAssembly,12,0.923076923,1.2
613,14,structuralAssembly,14,1,1.2
616,8,recombinationReplication,8,1,1.2
621,2,recombinationReplication,2,1,1.2
622,3,recombinationReplication,3,1,1.2
624,2,lysogeny,1,0.5,1.2
625,10,recombinationReplication,10,1,1.2
630,2,recombinationReplication,2,1,1.2
631,3,recombinationReplication,3,1,1.2
634,5,structuralAssembly,5,1,1.2
641,2,recombinationReplication,2,1,1.2
643,332,lysogeny,327,0.984939759,1.2
646,141,structuralAssembly,141,1,1.2
647,84,structuralAssembly,84,1,1.2
648,48,structuralAssembly,30,0.625,1.2
649,279,lysogeny,278,0.996415771,1.2
652,19,structuralAssembly,19,1,1.2
653,18,lysogeny,16,0.888888889,1.2
657,19,lysogeny,11,0.578947368,1.2
658,4,lysogeny,2,0.5,1.2
659,2,recombinationReplication,2,1,1.2
661,15,structuralAssembly,15,1,1.2
662,6,recombinationReplication,6,1,1.2
667,5,recombinationReplication,5,1,1.2
668,6,recombinationReplication,6,1,1.2
671,3,recombinationReplication,3,1,1.2
678,2,recombinationReplication,2,1,1.2
680,371,recombinationReplication,279,0.752021563,1.2
681,178,recombinationReplication,178,1,1.2
682,3,recombinationReplication,3,1,1.2
683,291,structuralAssembly,178,0.611683849,1.2
684,11,recombinationReplication,11,1,1.2
685,7,recombinationReplication,7,1,1.2
687,229,lysogeny,186,0.812227074,1.2
688,4,recombinationReplication,4,1,1.2
690,53,recombinationReplication,53,1,1.2
692,12,recombinationReplication,9,0.75,1.2
694,3,recombinationReplication,3,1,1.2
697,11,recombinationReplication,11,1,1.2
698,29,structuralAssembly,29,1,1.2
700,11,structuralAssembly,11,1,1.2
703,27,structuralAssembly,22,0.814814815,1.2
705,2,recombinationReplication,2,1,1.2
706,4,recombinationReplication,4,1,1.2
710,5,recombinationReplication,5,1,1.2
713,8,lysogeny,8,1,1.2
714,3,recombinationReplication,3,1,1.2
716,4,structuralAssembly,4,1,1.2
718,8,structuralAssembly,5,0.625,1.2
719,3,recombinationReplication,2,0.666666667,1.2
720,7,recombinationReplication,7,1,1.2
731,13,recombinationReplication,13,1,1.2
732,2,recombinationReplication,2,1,1.2
733,39,recombinationReplication,37,0.948717949,1.2
737,2,recombinationReplication,2,1,1.2
739,21,structuralAssembly,21,1,1.2
740,4,recombinationReplication,4,1,1.2
743,8,recombinationReplication,8,1,1.2
744,4,recombinationReplication,4,1,1.2
745,7,recombinationReplication,7,1,1.2
747,45,recombinationReplication,25,0.555555556,1.2
749,2,recombinationReplication,2,1,1.2
751,7,lysis,6,0.857142857,1.2
752,18,recombinationReplication,13,0.722222222,1.2
754,12,recombinationReplication,12,1,1.2
755,8,structuralAssembly,8,1,1.2
756,6,lysogeny,5,0.833333333,1.2
757,3,structuralAssembly,3,1,1.2
758,3,structuralAssembly,3,1,1.2
759,8,recombinationReplication,6,0.75,1.2
760,4,recombinationReplication,4,1,1.2
761,8,recombinationReplication,8,1,1.2
767,3,lysogeny,2,0.666666667,1.2
773,4,lysis,4,1,1.2
774,6,structuralAssembly,6,1,1.2
778,2,lysis,1,0.5,1.2
779,254,structuralAssembly,254,1,1.2
780,157,recombinationReplication,157,1,1.2
781,142,recombinationReplication,142,1,1.2
782,2,recombinationReplication,1,0.5,1.2
783,36,lysis,36,1,1.2
784,86,lysogeny,84,0.976744186,1.2
785,47,lysogeny,44,0.936170213,1.2
786,59,recombinationReplication,55,0.93220339,1.2
787,18,lysis,18,1,1.2
788,28,recombinationReplication,28,1,1.2
789,10,recombinationReplication,9,0.9,1.2
790,7,recombinationReplication,7,1,1.2
792,50,structuralAssembly,50,1,1.2
793,69,recombinationReplication,69,1,1.2
794,73,recombinationReplication,41,0.561643836,1.2
795,52,structuralAssembly,52,1,1.2
797,11,lysogeny,9,0.818181818,1.2
798,6,recombinationReplication,6,1,1.2
802,36,recombinationReplication,35,0.972222222,1.2
803,3,recombinationReplication,3,1,1.2
805,26,recombinationReplication,26,1,1.2
806,27,recombinationReplication,27,1,1.2
807,3,recombinationReplication,3,1,1.2
809,10,recombinationReplication,10,1,1.2
811,9,lysis,6,0.666666667,1.2
813,3,structuralAssembly,3,1,1.2
814,15,recombinationReplication,15,1,1.2
815,11,recombinationReplication,11,1,1.2
816,2,recombinationReplication,2,1,1.2
817,7,recombinationReplication,7,1,1.2
818,4,structuralAssembly,4,1,1.2
825,2,recombinationReplication,2,1,1.2
834,5,recombinationReplication,4,0.8,1.2
848,2,recombinationReplication,2,1,1.2
849,136,structuralAssembly,130,0.955882353,1.2
851,7,recombinationReplication,7,1,1.2
853,101,lysogeny,85,0.841584158,1.2
854,77,structuralAssembly,61,0.792207792,1.2
855,97,lysis,97,1,1.2
856,27,recombinationReplication,27,1,1.2
858,9,recombinationReplication,9,1,1.2
859,5,recombinationReplication,5,1,1.2
862,16,lysis,16,1,1.2
867,19,lysis,19,1,1.2
868,28,recombinationReplication,28,1,1.2
869,6,recombinationReplication,6,1,1.2
870,4,lysogeny,3,0.75,1.2
871,25,recombinationReplication,25,1,1.2
872,7,lysis,7,1,1.2
873,26,recombinationReplication,26,1,1.2
876,22,structuralAssembly,22,1,1.2
881,9,recombinationReplication,9,1,1.2
886,24,structuralAssembly,24,1,1.2
889,8,structuralAssembly,8,1,1.2
890,27,structuralAssembly,27,1,1.2
891,2,recombinationReplication,2,1,1.2
895,20,structuralAssembly,20,1,1.2
898,8,recombinationReplication,8,1,1.2
900,7,structuralAssembly,4,0.571428571,1.2
901,4,lysogeny,4,1,1.2
904,4,lysogeny,2,0.5,1.2
906,4,recombinationReplication,4,1,1.2
908,3,recombinationReplication,2,0.666666667,1.2
910,3,lysogeny,2,0.666666667,1.2
911,2,recombinationReplication,2,1,1.2
915,2,lysis,2,1,1.2
917,3,structuralAssembly,3,1,1.2
918,4,structuralAssembly,3,0.75,1.2
925,2,lysis,1,0.5,1.2
933,5,lysis,3,0.6,1.2
935,73,lysogeny,54,0.739726027,1.2
937,173,lysogeny,170,0.98265896,1.2
939,84,recombinationReplication,84,1,1.2
941,35,structuralAssembly,33,0.942857143,1.2
943,38,recombinationReplication,38,1,1.2
944,43,recombinationReplication,42,0.976744186,1.2
945,39,structuralAssembly,39,1,1.2
951,10,structuralAssembly,9,0.9,1.2
952,32,recombinationReplication,17,0.53125,1.2
953,38,structuralAssembly,38,1,1.2
956,30,recombinationReplication,30,1,1.2
962,54,recombinationReplication,51,0.944444444,1.2
972,3,recombinationReplication,3,1,1.2
980,3,recombinationReplication,2,0.666666667,1.2
982,4,recombinationReplication,4,1,1.2
983,3,recombinationReplication,2,0.666666667,1.2
994,3,structuralAssembly,3,1,1.2
995,7,structuralAssembly,5,0.714285714,1.2
1003,174,structuralAssembly,174,1,1.2
1004,193,recombinationReplication,193,1,1.2
1005,101,recombinationReplication,101,1,1.2
1007,72,recombinationReplication,67,0.930555556,1.2
1010,39,lysis,39,1,1.2
1011,4,lysogeny,4,1,1.2
1013,9,structuralAssembly,5,0.555555556,1.2
1016,29,recombinationReplication,25,0.862068966,1.2
1017,46,recombinationReplication,46,1,1.2
1021,25,lysogeny,14,0.56,1.2
1028,11,structuralAssembly,8,0.727272727,1.2
1032,27,lysogeny,21,0.777777778,1.2
